Id,Predicted
277,0.7901553
278,0.80143565
279,0.80456555
280,0.80505884
281,0.8006896
282,0.81460017
283,0.80688846
284,0.80565643
285,0.7903614
286,0.8078878
287,0.79887664
288,0.8013613
289,0.8089139
290,0.80027044
291,0.7552339
292,0.7926562
293,0.8064289
294,0.8073215
295,0.8039021
296,0.79917985
297,0.7957268
298,0.8061464
299,0.78827053
300,0.80403066
301,0.8008911
302,0.7795345
303,0.7602818
304,0.7787628
305,0.79939187
306,0.7902844
307,0.7960998
308,0.8023527
309,0.7738223
310,0.7992629
311,0.8012545
312,0.8091786
313,0.8034418
314,0.80249035
315,0.8069918
316,0.80159926
317,0.78771746
318,0.80657387
319,0.7938955
320,0.79773355
321,0.80898046
322,0.78482115
323,0.7998067
324,0.7936044
325,0.777119
326,0.80052847
327,0.8061236
328,0.8008609
329,0.80532616
330,0.80226344
331,0.81047654
332,0.7872506
333,0.80269855
334,0.8044375
335,0.8109907
336,0.81434274
337,0.80413556
338,0.80506223
339,0.78817284
340,0.80476344
341,0.7746768
342,0.80787796
343,0.7827078
344,0.8080661
345,0.80255526
346,0.8036077
347,0.80608827
348,0.81171656
349,0.79629004
350,0.79181063
351,0.80664164
352,0.8023486
353,0.7862079
354,0.7977227
355,0.78704554
356,0.8119483
357,0.8021089
358,0.80119944
359,0.8019918
360,0.7984345
361,0.7925913
362,0.7906495
363,0.8053653
364,0.8059592
365,0.8043653
366,0.80621254
367,0.8073302
368,0.80900425
369,0.7987968
370,0.7990131
371,0.80682695
372,0.7842491
373,0.7983292
374,0.80722857
375,0.7951695
376,0.787205
377,0.8055723
378,0.79805666
379,0.8032119
380,0.7924408
381,0.79552937
382,0.77182746
383,0.80728984
384,0.7947735
385,0.7827517
386,0.8005643
387,0.7768216
388,0.8073145
389,0.7545012
390,0.8031558
391,0.8122843
392,0.8111478
393,0.79848576
394,0.8096197
395,0.79453284
396,0.8050737
397,0.7995277
398,0.7977229
399,0.8063556
400,0.8041166
401,0.8014419
402,0.81079566
403,0.79746205
404,0.80218637
405,0.79369545
406,0.79415035
407,0.78966963
408,0.802621
409,0.79317045
410,0.79551685
411,0.7888247
412,0.80377316
413,0.7936559
414,0.8024236
415,0.81055963
416,0.80922806
417,0.78514254
418,0.7999133
419,0.8080938
420,0.81414557
421,0.78893113
422,0.8019798
423,0.7961142
424,0.80285466
425,0.789634
426,0.8098141
427,0.7916007
428,0.78751624
429,0.79996276
430,0.8008628
431,0.8082303
432,0.8020518
433,0.81038976
434,0.79632485
435,0.8134761
436,0.80501616
437,0.76408017
438,0.8058275
439,0.8108054
440,0.80506563
441,0.7999183
442,0.80729747
443,0.7938164
444,0.7903942
445,0.75994164
446,0.81063735
447,0.78201056
448,0.79372853
449,0.81096816
450,0.7961492
451,0.7956461
452,0.80315423
453,0.7929244
454,0.7706915
455,0.774035
456,0.7984484
457,0.793499
458,0.7677147
459,0.81368995
460,0.8109573
461,0.7940873
462,0.8056785
463,0.7894902
464,0.7796118
465,0.7627448
466,0.78567517
467,0.8004067
468,0.79464906
469,0.7969819
470,0.79110146
471,0.8033096
472,0.75918925
473,0.7972635
474,0.80523705
475,0.79354966
476,0.7978986
477,0.7976898
478,0.7803121
479,0.8059095
480,0.80608296
481,0.799506
482,0.8116287
483,0.81089246
484,0.8042521
485,0.7763927
486,0.77955616
487,0.784976
488,0.80135417
489,0.8106281
490,0.80756015
491,0.8047899
492,0.7641536
493,0.80074245
494,0.80302596
495,0.8025112
496,0.78474736
497,0.78792167
498,0.80294526
499,0.79221785
500,0.8130814
501,0.7911321
502,0.80047774
503,0.7866298
504,0.8081738
505,0.80982023
506,0.79460394
507,0.7908398
508,0.79587305
509,0.76702744
510,0.80129135
511,0.7918015
512,0.7640441
513,0.795436
514,0.8089013
515,0.7931298
516,0.8043695
517,0.8073493
518,0.79369485
519,0.7978898
520,0.80643094
521,0.80010736
522,0.8068447
523,0.80456567
524,0.8064228
525,0.80172414
526,0.80551815
527,0.7970029
528,0.782486
529,0.80114675
530,0.7656653
531,0.8003212
532,0.79989755
533,0.8036921
534,0.7974915
535,0.7962722
536,0.7850735
537,0.81333274
538,0.79803956
539,0.8002604
540,0.80371016
541,0.7896714
542,0.79575384
543,0.81178886
544,0.7881814
545,0.80655146
546,0.8069771
547,0.80847967
548,0.79471225
549,0.79816234
550,0.7939966
551,0.80812263
552,0.79427576
553,0.799034
554,0.8053217
555,0.7960975
556,0.78664863
557,0.8117058
558,0.80503416
559,0.7947602
560,0.8017656
561,0.78563213
562,0.7996739
563,0.8004885
564,0.78149927
565,0.79925567
566,0.78367984
567,0.7920822
568,0.80149966
569,0.7690478
570,0.78749526
571,0.79442966
572,0.8040383
573,0.8011492
574,0.80444694
575,0.7971463
576,0.7978455
577,0.8015288
578,0.8080586
579,0.7972313
580,0.79394966
581,0.80043876
582,0.7975884
583,0.76825774
584,0.80706906
585,0.7901801
586,0.8088438
587,0.7924763
588,0.7966293
589,0.8040855
590,0.80663794
591,0.81055444
592,0.79566437
593,0.7864646
594,0.76617795
595,0.8016163
596,0.7988287
597,0.7966974
598,0.7927187
599,0.794616
600,0.7959315
601,0.7914077
602,0.7711205
603,0.80501443
604,0.8026861
605,0.80869305
606,0.8070131
607,0.81499594
608,0.8018131
609,0.80159396
610,0.8106351
611,0.7854047
612,0.80519557
613,0.8138596
614,0.77298534
615,0.7930491
616,0.79396623
617,0.8089987
618,0.78947186
619,0.7930592
620,0.784528
621,0.80289865
622,0.75237143
623,0.8005558
624,0.80221593
625,0.7900056
626,0.78861964
627,0.80271065
628,0.8058827
629,0.81112635
630,0.81406647
631,0.80460155
632,0.7973093
633,0.8054783
634,0.80368936
635,0.79707193
636,0.80699414
637,0.7922161
638,0.7942535
639,0.8014668
640,0.8006983
641,0.78805244
642,0.77967715
643,0.8084537
644,0.80422974
645,0.7953083
646,0.79880726
647,0.7372167
648,0.79234606
649,0.7949612
650,0.7894535
651,0.8041187
652,0.8061443
653,0.7960391
654,0.7921995
655,0.8029511
656,0.8008796
657,0.7733021
658,0.7954649
659,0.7972524
660,0.77873254
661,0.80143726
662,0.80265677
663,0.7973269
664,0.781667
665,0.80557394
666,0.79143107
667,0.78738606
668,0.80146885
669,0.8077182
670,0.7962389
671,0.8058611
672,0.78955925
673,0.79613656
674,0.79110515
675,0.75303805
676,0.80250394
677,0.79808927
678,0.791874
679,0.7811473
680,0.78207827
681,0.797274
682,0.8102349
683,0.8020183
684,0.79786634
685,0.80604887
686,0.80179
687,0.8051528
688,0.8048693
689,0.79577875
690,0.80146694
691,0.7889842
692,0.79891825
693,0.7973956
694,0.79125035
695,0.80291986
696,0.76918685
697,0.7977257
698,0.76780325
699,0.7953795
700,0.8084829
701,0.81159055
702,0.81093293
703,0.79134357
704,0.80114233
705,0.7921713
706,0.7914133
707,0.8012502
708,0.797881
709,0.79953325
710,0.7881509
711,0.80998325
712,0.79995954
713,0.81360793
714,0.75102437
715,0.7680173
716,0.80527294
717,0.7989303
718,0.7991761
719,0.8046724
720,0.8065592
721,0.7937203
722,0.78565353
723,0.8007165
724,0.78722453
725,0.78997576
726,0.79951066
727,0.7968851
728,0.7978631
729,0.8029983
730,0.81693697
731,0.7901126
732,0.8015725
733,0.80684614
734,0.8062461
735,0.79781365
736,0.8011414
737,0.7912704
738,0.79676664
739,0.8027563
740,0.79874253
741,0.79838294
742,0.7912405
743,0.79474974
744,0.7908932
745,0.79441565
746,0.7944843
747,0.8153386
748,0.8063028
749,0.8002279
750,0.7918869
751,0.7977243
752,0.7913555
753,0.79497623
754,0.79315174
755,0.7599169
756,0.8022808
757,0.75771666
758,0.7972516
759,0.7913041
760,0.8019169
761,0.80839723
762,0.8019289
763,0.79386914
764,0.79817176
765,0.79857594
766,0.79030526
767,0.78763545
768,0.7983625
769,0.7749014
770,0.80956495
771,0.8040037
772,0.80139875
773,0.80209714
774,0.77985525
775,0.79791975
776,0.81136084
777,0.81245637
778,0.7998425
779,0.8043021
780,0.79718864
781,0.8037071
782,0.8055073
783,0.805192
784,0.7898979
785,0.8155818
786,0.79304737
787,0.79056627
788,0.79227006
789,0.7912073
790,0.8130582
791,0.81136805
792,0.805076
793,0.7806229
794,0.8045956
795,0.8066774
796,0.807977
797,0.8008722
798,0.7973064
799,0.7976037
800,0.8007804
801,0.7983837
802,0.80040777
803,0.7852796
804,0.7943139
805,0.79743075
806,0.80492985
807,0.7969502
808,0.802493
809,0.8028114
810,0.80293864
811,0.8093027
812,0.8039868
813,0.8039757
814,0.8026904
815,0.7577274
816,0.7905024
817,0.7956012
818,0.77827233
819,0.80130976
820,0.79437923
821,0.8081821
822,0.80305785
823,0.7978382
824,0.7939181
825,0.8073592
826,0.80122817
827,0.80815303
828,0.8043338
829,0.80148506
830,0.8015959
831,0.80632234
832,0.77099586
833,0.79969907
834,0.8012942
835,0.8044723
836,0.79302037
837,0.79732716
838,0.7936549
839,0.8072823
840,0.8039315
841,0.8043989
842,0.8069881
843,0.7919521
844,0.7959447
845,0.8030945
846,0.78792584
847,0.8021457
848,0.80679023
849,0.79580414
850,0.80123276
851,0.8078605
852,0.8087818
853,0.80736005
854,0.799255
855,0.79713905
856,0.79321265
857,0.7832216
858,0.77907693
859,0.807208
860,0.7697618
861,0.7950748
862,0.7944056
863,0.80243874
864,0.8002761
865,0.8015572
866,0.805487
867,0.78992534
868,0.81477034
869,0.79051065
870,0.80732846
871,0.8030136
872,0.8067961
873,0.79690903
874,0.8002803
875,0.8009561
876,0.80289054
877,0.817503
878,0.8055462
879,0.78983086
880,0.7952676
881,0.7813277
882,0.80072767
883,0.7929442
884,0.80057895
885,0.8141403
886,0.81585956
887,0.7962707
888,0.7968627
889,0.81381893
890,0.7879769
891,0.7891271
892,0.7648759
893,0.75462717
894,0.8033025
895,0.8027746
896,0.80501306
897,0.80647933
898,0.81115186
899,0.767762
900,0.7790109
901,0.8139265
902,0.79548895
903,0.79945546
904,0.796173
905,0.79076755
906,0.7604178
907,0.7987089
908,0.800483
909,0.7935296
910,0.80963975
911,0.7892136
912,0.79959023
913,0.74567944
914,0.80685115
915,0.79841256
916,0.8108399
917,0.7968075
918,0.7510989
919,0.78358984
920,0.8046198
921,0.7605094
922,0.8107213
923,0.799553
924,0.79879284
925,0.7931001
926,0.79815626
927,0.81262016
928,0.78973913
929,0.8032928
930,0.7968984
931,0.8080931
932,0.8046377
933,0.8033432
934,0.80974513
935,0.80228704
936,0.7945063
937,0.7849983
938,0.7897538
939,0.8059032
940,0.80542314
941,0.78586835
942,0.80396926
943,0.8118922
944,0.8028493
945,0.7532958
946,0.79246473
947,0.8008783
948,0.8042182
949,0.7657478
950,0.795457
951,0.8074155
952,0.8064753
953,0.80064464
954,0.78553784
955,0.79676044
956,0.80401874
957,0.79988545
958,0.7934207
959,0.80162215
960,0.79887974
961,0.8017576
962,0.81050223
963,0.7978009
964,0.79501295
965,0.7972016
966,0.80715466
967,0.79033583
968,0.79569864
969,0.8053016
970,0.8073014
971,0.81159127
972,0.7852067
973,0.80398434
974,0.779685
975,0.80439436
976,0.79116637
977,0.8095683
978,0.7920395
979,0.80818903
980,0.79751164
981,0.8107728
982,0.79045206
983,0.798126
984,0.8013408
985,0.79067695
986,0.789462
987,0.806509
988,0.80509806
989,0.8150889
990,0.8019122
991,0.8055222
992,0.80527353
993,0.8024363
994,0.79896
995,0.80135447
996,0.7434785
997,0.8054176
998,0.7792959
999,0.79816496
1000,0.7998203
1001,0.77292913
1002,0.8027952
1003,0.81292987
1004,0.8048168
1005,0.8103237
1006,0.79926634
1007,0.8065352
1008,0.77825344
1009,0.80227196
1010,0.8055223
1011,0.79990464
1012,0.79879415
1013,0.7825372
1014,0.80083776
1015,0.79175323
1016,0.80573225
1017,0.80961514
1018,0.8007521
1019,0.7890547
1020,0.81110525
1021,0.80328804
1022,0.80177516
1023,0.8011542
1024,0.79410315
1025,0.8030728
1026,0.7894309
1027,0.8019619
1028,0.80767316
1029,0.77151734
1030,0.78649604
1031,0.80109495
1032,0.8006822
1033,0.78376955
1034,0.80029774
1035,0.79625845
1036,0.8091411
1037,0.8069283
1038,0.8021734
1039,0.7960927
1040,0.7994845
1041,0.7674725
1042,0.79916203
1043,0.79750836
1044,0.79708797
1045,0.81257343
1046,0.795932
1047,0.7947573
1048,0.80866444
1049,0.7956826
1050,0.7907601
1051,0.802406
1052,0.8090843
1053,0.74568677
1054,0.7976788
1055,0.7964734
1056,0.7986758
1057,0.7974042
1058,0.8006376
1059,0.79943335
1060,0.81411326
1061,0.7930863
1062,0.79557014
1063,0.80510753
1064,0.80710375
1065,0.803532
1066,0.8061388
1067,0.8007573
1068,0.7964481
1069,0.80017483
1070,0.7902056
1071,0.8000972
1072,0.79014635
1073,0.80194336
1074,0.806171
1075,0.7948269
1076,0.79703414
1077,0.7943239
1078,0.7963376
1079,0.798275
1080,0.7931056
1081,0.79808587
1082,0.8003458
1083,0.80986893
1084,0.7864399
1085,0.8053299
1086,0.8002845
1087,0.7103429
1088,0.8104328
1089,0.8072262
1090,0.79785144
1091,0.79261947
1092,0.78989065
1093,0.79440856
1094,0.800164
1095,0.80119824
1096,0.7938725
1097,0.8098786
1098,0.77736807
1099,0.79135156
1100,0.80310416
1101,0.7658969
1102,0.79787314
1103,0.8090277
1104,0.80317867
1105,0.80058694
1106,0.81091833
1107,0.7946268
1108,0.78893614
1109,0.79752696
1110,0.8014678
1111,0.804266
1112,0.77355254
1113,0.7921872
1114,0.79424524
1115,0.79235965
1116,0.81017524
1117,0.79935104
1118,0.80941916
1119,0.79383147
1120,0.78644294
1121,0.8046553
1122,0.8032935
1123,0.8046271
1124,0.79344106
1125,0.77744806
1126,0.8092295
1127,0.8015182
1128,0.7599316
1129,0.79709244
1130,0.7912382
1131,0.8018155
1132,0.79815865
1133,0.807855
1134,0.77474934
1135,0.7633238
1136,0.8077025
1137,0.79353255
1138,0.8039478
1139,0.80522907
1140,0.79177916
1141,0.7997974
1142,0.7857551
1143,0.7804244
1144,0.7974621
1145,0.8082857
1146,0.80635715
1147,0.78652406
1148,0.80832154
1149,0.80013704
1150,0.7817795
1151,0.7617886
1152,0.79393333
1153,0.7997215
1154,0.77626586
1155,0.79230165
1156,0.8018907
1157,0.79745865
1158,0.80483425
1159,0.80274093
1160,0.80535805
1161,0.7985537
1162,0.7814834
1163,0.7999362
1164,0.80871403
1165,0.80608904
1166,0.800603
1167,0.7939687
1168,0.7919066
1169,0.80487585
1170,0.81431925
1171,0.79253125
1172,0.80964136
1173,0.7946571
1174,0.78069055
1175,0.802124
1176,0.806872
1177,0.8003095
1178,0.7975386
1179,0.802102
1180,0.7963827
1181,0.7970258
1182,0.80215704
1183,0.7820543
1184,0.7644236
1185,0.80433166
1186,0.79589415
1187,0.79323953
1188,0.80048037
1189,0.7956172
1190,0.7994537
1191,0.7865832
1192,0.80903393
1193,0.79189277
1194,0.800627
1195,0.7971835
1196,0.7978043
1197,0.80488235
1198,0.791262
1199,0.80019397
1200,0.7428784
1201,0.8042403
1202,0.7778422
1203,0.80125046
1204,0.79191184
1205,0.7982724
1206,0.735818
1207,0.8045657
1208,0.79682636
1209,0.8048203
1210,0.7908102
1211,0.8014345
1212,0.81032443
1213,0.7952478
1214,0.7843736
1215,0.7878057
1216,0.78590214
1217,0.7971462
1218,0.7993853
1219,0.79722047
1220,0.79879385
1221,0.78151345
1222,0.8064295
1223,0.7646785
1224,0.81106865
1225,0.8000166
1226,0.796831
1227,0.80879307
1228,0.7760316
1229,0.8036189
1230,0.80962884
1231,0.7745296
1232,0.8062489
1233,0.80825174
1234,0.8128626
1235,0.78359294
1236,0.7944993
1237,0.7962202
1238,0.7731987
1239,0.8044791
1240,0.8011924
1241,0.8071743
1242,0.80608106
1243,0.7874491
1244,0.76755697
1245,0.7553443
1246,0.7904154
1247,0.806216
1248,0.80860746
1249,0.76256853
1250,0.7483697
1251,0.8014654
1252,0.797012
1253,0.80043256
1254,0.7898742
1255,0.79711235
1256,0.8090918
1257,0.80662227
1258,0.79788435
1259,0.7999307
1260,0.79737175
1261,0.79849815
1262,0.795432
1263,0.80380523
1264,0.7776344
1265,0.79727936
1266,0.78960556
1267,0.79711354
1268,0.805563
1269,0.80732936
1270,0.7975135
1271,0.802391
1272,0.7965783
1273,0.80563736
1274,0.8114344
1275,0.799669
1276,0.7955488
1277,0.81246877
1278,0.80534387
1279,0.800082
1280,0.78812015
1281,0.810629
1282,0.7993343
1283,0.7840183
1284,0.79965436
1285,0.8060889
1286,0.79303735
1287,0.8021333
1288,0.80156595
1289,0.76628697
1290,0.7784033
1291,0.8065132
1292,0.778335
1293,0.790211
1294,0.80538154
1295,0.80633146
1296,0.8011069
1297,0.8053788
1298,0.8103664
1299,0.81691945
1300,0.7972276
1301,0.79410243
1302,0.798189
1303,0.80695033
1304,0.80049527
1305,0.80623126
1306,0.80291545
1307,0.79672074
1308,0.79521525
1309,0.7925615
1310,0.7967214
1311,0.7934481
1312,0.80099106
1313,0.8108295
1314,0.8025666
1315,0.8097788
1316,0.80552506
1317,0.8051933
1318,0.8083013
1319,0.8115424
1320,0.78820705
1321,0.8020449
1322,0.80171716
1323,0.8081246
1324,0.7646425
1325,0.8036057
1326,0.8099236
1327,0.80067086
1328,0.8047454
1329,0.79843473
1330,0.8046959
1331,0.80492735
1332,0.7939559
1333,0.7943467
1334,0.80623627
1335,0.8008243
1336,0.7948655
1337,0.8002558
1338,0.8091174
1339,0.7965628
1340,0.78037703
1341,0.80793816
1342,0.7918211
1343,0.7942954
1344,0.8036934
1345,0.8009532
1346,0.80315846
1347,0.80422664
1348,0.776385
1349,0.80624753
1350,0.79702353
1351,0.8109219
1352,0.7868223
1353,0.7992876
1354,0.78991926
1355,0.79606533
1356,0.7900239
1357,0.79887795
1358,0.79894435
1359,0.79547864
1360,0.80445135
1361,0.79794526
1362,0.79795825
1363,0.78324175
1364,0.8037752
1365,0.80536914
1366,0.8083136
1367,0.75739616
1368,0.76737
1369,0.7992673
1370,0.80463946
1371,0.7952162
1372,0.8134614
1373,0.7985567
1374,0.7917803
1375,0.79894054
1376,0.7861066
1377,0.7929548
1378,0.81183183
1379,0.80705345
1380,0.811359
1381,0.8134325
1382,0.7737074
1383,0.79988694
1384,0.79821324
1385,0.79482096
1386,0.8099059
1387,0.8020214
1388,0.7955233
1389,0.7821642
1390,0.8058692
1391,0.79850584
1392,0.75976694
1393,0.7899556
1394,0.8037393
1395,0.78219175
1396,0.80978334
1397,0.8009386
1398,0.80506414
1399,0.76181793
1400,0.79835594
1401,0.7586718
1402,0.79991806
1403,0.77364564
1404,0.8054795
1405,0.8007482
1406,0.8002558
1407,0.8041898
1408,0.81367946
1409,0.8029983
1410,0.8075881
1411,0.8006687
1412,0.7946483
1413,0.80491567
1414,0.8083541
1415,0.758375
1416,0.8104117
1417,0.80634856
1418,0.7869865
1419,0.79829913
1420,0.7977716
1421,0.78491974
1422,0.7903292
1423,0.7549096
1424,0.8112994
1425,0.8003002
1426,0.80078423
1427,0.79057014
1428,0.7994907
1429,0.77731764
1430,0.76287556
1431,0.80420655
1432,0.80763364
1433,0.7776313
1434,0.8006949
1435,0.80077714
1436,0.8021904
1437,0.79766405
1438,0.80529845
1439,0.7875099
1440,0.8106989
1441,0.79111624
1442,0.8143552
1443,0.8117753
1444,0.80000603
1445,0.7995399
1446,0.7990091
1447,0.7865329
1448,0.7986538
1449,0.77671456
1450,0.8028554
1451,0.7762956
1452,0.8024229
1453,0.8019093
1454,0.79435277
1455,0.79066175
1456,0.8016057
1457,0.8105253
1458,0.7994947
1459,0.79244524
1460,0.8053099
1461,0.80108464
1462,0.8011277
1463,0.7991967
1464,0.78883964
1465,0.8062866
1466,0.7805895
1467,0.79355085
1468,0.7943337
1469,0.79141355
1470,0.8084452
1471,0.79884946
1472,0.8118681
1473,0.80031717
1474,0.7913657
1475,0.79553556
1476,0.80304897
1477,0.7916769
1478,0.80406487
1479,0.7967227
1480,0.7937747
1481,0.8099709
1482,0.8026531
1483,0.7831099
1484,0.79035366
1485,0.7905984
1486,0.7884457
1487,0.80168015
1488,0.80993783
1489,0.7405231
1490,0.79592454
1491,0.7994244
1492,0.8053778
1493,0.79681504
1494,0.78940237
1495,0.8001109
1496,0.80937624
1497,0.78968275
1498,0.76282144
1499,0.8122518
1500,0.80180055
1501,0.80341786
1502,0.8049832
1503,0.7781495
1504,0.7979542
1505,0.8114169
1506,0.8019253
1507,0.80482876
1508,0.7711513
1509,0.8005638
1510,0.79796576
1511,0.79171526
1512,0.8017826
1513,0.7892325
1514,0.7696321
1515,0.806467
1516,0.78609556
1517,0.7878872
1518,0.7905678
1519,0.8088139
1520,0.7974288
1521,0.7863633
1522,0.80451477
1523,0.80984414
1524,0.79404736
1525,0.7914164
1526,0.80391663
1527,0.80588317
1528,0.77646565
1529,0.7858082
1530,0.78375936
1531,0.78053224
1532,0.7908767
1533,0.80167603
1534,0.8031081
1535,0.76552236
1536,0.8019532
1537,0.79834414
1538,0.8023823
1539,0.75922596
1540,0.8029044
1541,0.80579066
1542,0.79941773
1543,0.8069512
1544,0.75233394
1545,0.80111563
1546,0.79889023
1547,0.80975544
1548,0.7985756
1549,0.80318975
1550,0.7803606
1551,0.8085593
1552,0.80358994
1553,0.80236197
1554,0.7993908
1555,0.78447044
1556,0.7544528
1557,0.7983202
1558,0.793807
1559,0.81046903
1560,0.80903816
1561,0.79582965
1562,0.80855966
1563,0.7776044
1564,0.79884064
1565,0.8069743
1566,0.8022115
1567,0.8025542
1568,0.79134566
1569,0.79628694
1570,0.7533319
1571,0.79174083
1572,0.80059004
1573,0.8049412
1574,0.7980212
1575,0.7992382
1576,0.8033693
1577,0.7986177
1578,0.79683334
1579,0.79109204
1580,0.77348375
1581,0.8132424
1582,0.8016341
1583,0.7837026
1584,0.7902808
1585,0.7960131
1586,0.8030514
1587,0.79363215
1588,0.8126889
1589,0.79136384
1590,0.81039965
1591,0.7879
1592,0.7564167
1593,0.7947153
1594,0.80915284
1595,0.8025081
1596,0.79316187
1597,0.80195564
1598,0.8004708
1599,0.80310345
1600,0.8094865
1601,0.8002851
1602,0.81183505
1603,0.8202357
1604,0.8053297
1605,0.7920419
1606,0.8057543
1607,0.8023755
1608,0.79217434
1609,0.8105943
1610,0.7888794
1611,0.79929256
1612,0.80161035
1613,0.7940626
1614,0.8088132
1615,0.803549
1616,0.7853135
1617,0.8083341
1618,0.8115819
1619,0.7989545
1620,0.8129587
1621,0.8066199
1622,0.8074864
1623,0.80074704
1624,0.80475235
1625,0.7972593
1626,0.80259645
1627,0.7707299
1628,0.8064271
1629,0.8055625
1630,0.7913028
1631,0.7600477
1632,0.8020588
1633,0.79046595
1634,0.79650944
1635,0.7925235
1636,0.7996118
1637,0.80935764
1638,0.78061473
1639,0.7965076
1640,0.7974623
1641,0.7954587
1642,0.7957573
1643,0.8003539
1644,0.8101379
1645,0.7954124
1646,0.8062732
1647,0.80023617
1648,0.7993711
1649,0.7945131
1650,0.7966813
1651,0.7887038
1652,0.8135338
1653,0.7969445
1654,0.7720788
1655,0.8084099
1656,0.80467546
1657,0.8106029
1658,0.80188507
1659,0.7802701
1660,0.81072396
1661,0.8063201
1662,0.7881012
1663,0.7880941
1664,0.8028115
1665,0.7989775
1666,0.7952271
1667,0.8008524
1668,0.80829
1669,0.79850525
1670,0.8046137
1671,0.804922
1672,0.7954983
1673,0.8070725
